I5_10.jpg: PSNR = 21.23, MSE = 0.01
I5_38.jpg: PSNR = 18.64, MSE = 0.01
IMG_0480.JPG.jpg: PSNR = 16.44, MSE = 0.02
I_2.jpg: PSNR = 16.94, MSE = 0.02
I2_31.jpg: PSNR = 21.08, MSE = 0.01
I2_25.jpg: PSNR = 17.63, MSE = 0.02
IMG_0490.JPG.jpg: PSNR = 16.52, MSE = 0.02
IMG_0072.JPG.jpg: PSNR = 17.95, MSE = 0.02
IMG_0062.JPG.jpg: PSNR = 18.94, MSE = 0.01
IMG_0314.JPG.jpg: PSNR = 17.91, MSE = 0.02
IMG_0541.JPG.jpg: PSNR = 18.87, MSE = 0.01
IMG_0551.JPG.jpg: PSNR = 18.44, MSE = 0.01
Average PSNR: 18.40, Average MSE: 0.02
